"","sex","month","fips","year","deaths","deaths.pred","pop.adj","rate.adj","cause","sex.long","deaths.added.median","deaths.added.mean","deaths.added.ll","deaths.added.ul","deaths.added.two.deg.median","deaths.added.two.deg.mean","deaths.added.two.deg.ll","deaths.added.two.deg.ul","month.short","full_name","code_name","perc.mean","perc.ul","perc.ll"
"1009",2,6,39,2016,1838,1899.26666666667,5922679,0.000320676954916291,"Cardiopulmonary","Female",6.950490374505,6.95510294743423,-0.274682002380945,14.0263062259703,13.9513330304617,13.9745762984219,-0.536703264453613,28.1637794175742,"Jun","Ohio","OH",0.0037840603631307,0.007631287391714,-0.000149446138400949
"1010",2,6,4,2016,796,822.533333333333,3488176,0.000235806144338283,"Cardiopulmonary","Female",4.39506511246633,4.45281933314237,0.776124399207943,8.35793612443776,8.84503743808041,8.9650767913113,1.56983941152175,16.8264935622289,"Jun","Arizona","AZ",0.00559399413711354,0.0104999197543188,0.000975030652271285
"1011",2,6,40,2016,640,661.333333333333,1979658,0.000334064436045687,"Cardiopulmonary","Female",0.991495313561183,0.983647978754778,-1.64514619298217,3.63271417928009,2.00112384149853,1.98959254267375,-3.27039724846671,7.31187861659407,"Jun","Oklahoma","OK",0.00153694996680434,0.00567611590512514,-0.00257054092653465
"1012",2,6,41,2016,470,485.666666666666,2066455,0.000235024071013725,"Cardiopulmonary","Female",-0.00320143420433654,0.025048634942739,-2.39047256970891,2.57193194191814,0.0129750698440291,0.0823079168018634,-4.74453579912109,5.20856901527422,"Jun","Oregon","OR",5.32949679632745e-05,0.00547219562110242,-0.0050861118504445
"1013",2,6,42,2016,2082,2151.4,6523033,0.000329815900057534,"Cardiopulmonary","Female",-1.35001776464388,-1.27565553664073,-10.3139304030963,8.3535993261033,-2.63261966388516,-2.50177640043189,-20.5126080606528,16.7619506733967,"Jun","Pennsylvania","PA",-0.000612706789933108,0.00401229554567882,-0.00495385706200592
"1014",2,6,44,2016,139,143.633333333333,543345,0.000264350151990602,"Cardiopulmonary","Female",-0.28281416421747,-0.271053739875489,-1.07217686892363,0.617404944926641,-0.559027528530805,-0.535757347797974,-2.12830622409415,1.2428143724215,"Jun","Rhode Island","RI",-0.00195002690557906,0.00444176219371684,-0.00771350265412681
"1015",2,6,45,2016,643,664.433333333333,2553185,0.000260237050324725,"Cardiopulmonary","Female",-3.06429743259911,-3.07156583456005,-6.03284543321864,-0.139500051271372,-6.08389415185285,-6.10434615696761,-11.9927566894425,-0.237217378461564,"Jun","South Carolina","SC",-0.00477692975825824,-0.000216951868229195,-0.00938234126472572
"1016",2,6,46,2016,119,122.966666666667,429182,0.000286514035226702,"Cardiopulmonary","Female",0.453269606890917,0.444995244942742,-0.228660114678204,1.06664274394643,0.913379926636155,0.899423686686341,-0.453754945790675,2.14496116689007,"Jun","South Dakota","SD",0.00373945583985498,0.0089633844029112,-0.0019215135687244
"1017",2,6,47,2016,1072,1107.73333333333,3408679,0.000324974376681798,"Cardiopulmonary","Female",0.199790270697527,0.146225265752414,-4.39785301697656,4.53973749872006,0.421225983500059,0.323863173844614,-8.76565899080022,9.11336774953596,"Jun","Tennessee","TN",0.000136404165813819,0.00423482975626871,-0.00410247482926918
"1018",2,6,48,2016,2912,3009.06666666666,14031164,0.000214455954378886,"Cardiopulmonary","Female",-1.22523455731045,-1.17914603713783,-11.949269762342,10.4113547555025,-2.37420441595295,-2.28220822589581,-23.754099651074,20.9254305901975,"Jun","Texas","TX",-0.000404926523742385,0.00357532786933464,-0.00410345802278229
"1019",2,6,49,2016,242,250.066666666667,1515323,0.000165025322434007,"Cardiopulmonary","Female",1.46878818056276,1.46739762975018,-0.0513316464117708,2.89133481463146,2.97044877681922,2.96964406186733,-0.0743034607704134,5.8285185322347,"Jun","Utah","UT",0.0060636265692156,0.0119476645232705,-0.000212114241370954
"1020",2,6,5,2016,531,548.7,1520375,0.000360897804817891,"Cardiopulmonary","Female",0.277575113676348,0.245156193809898,-2.05278500776286,2.66458354284621,0.570894649732365,0.510004117837679,-4.08064147253526,5.34712698808227,"Jun","Arkansas","AR",0.000461687747287944,0.00501804810328854,-0.00386588513702987
"1021",2,6,50,2016,76,78.5333333333333,316128,0.000248422579883254,"Cardiopulmonary","Female",0.0249527228907337,0.0320345562286886,-0.52115574110958,0.63606783603894,0.0532692457281034,0.0704887241067042,-1.03663732357998,1.28405933045667,"Jun","Vermont","VT",0.000421507318798534,0.00836931363209132,-0.00685731238302079
"1022",2,6,51,2016,961,993.033333333333,4274994,0.000232288825044745,"Cardiopulmonary","Female",-1.25482927567155,-1.26388433296592,-5.91808873315347,3.24785607833916,-2.47405521519429,-2.50006395829143,-11.783317444847,6.54228446095581,"Jun","Virginia","VA",-0.00131517620495933,0.00337966293271505,-0.00615826090858842
"1023",2,6,53,2016,753,778.100000000001,3646600,0.000213376844183623,"Cardiopulmonary","Female",-1.36681587132461,-1.37938322493776,-4.76357940907033,2.0590834987505,-2.70708234161028,-2.72708359868873,-9.47932476201106,4.14782395018247,"Jun","Washington","WA",-0.00183185023232106,0.00273450663844688,-0.00632613467340018
"1024",2,6,54,2016,325,335.833333333333,925159,0.000363000666191793,"Cardiopulmonary","Female",0.888190462409773,0.911711840858414,-0.59842308963662,2.51102180756831,1.79382187400183,1.837273431647,-1.19275619252903,5.04969929331925,"Jun","West Virginia","WV",0.00280526720264127,0.00772622094636403,-0.00184130181426652
"1025",2,6,55,2016,737,761.566666666667,2905282,0.00026213175404889,"Cardiopulmonary","Female",0.705065053062445,0.656127894290264,-2.48441900504463,3.82185732168679,1.42808935772713,1.33429050891388,-4.94393076438991,7.67885868552385,"Jun","Wisconsin","WI",0.00089026851328394,0.00518569514475819,-0.00337098915202799
"1026",2,6,56,2016,80,82.6666666666666,286559,0.000288480440909783,"Cardiopulmonary","Female",0.390679154247037,0.397498442267342,-0.222504987487553,1.02727688193033,0.789938981822184,0.80623073142408,-0.43605961334793,2.07560158863183,"Jun","Wyoming","WY",0.00496873052834178,0.0128409610241292,-0.00278131234359442
"1027",2,6,6,2016,4022,4156.06666666667,19756656,0.00021036286032751,"Cardiopulmonary","Female",-4.79325096733639,-4.80649258622053,-19.9373638498861,11.0355092072097,-9.53858014559603,-9.54650686638908,-39.6732064736765,22.1424455091748,"Jun","California","CA",-0.00119505036952276,0.00274378647618342,-0.00495707703875836
"1028",2,6,8,2016,444,458.8,2754727,0.00016655007919115,"Cardiopulmonary","Female",1.79252040562213,1.84440930087531,-0.11276307985434,3.98796252552128,3.60486274735596,3.71125950404128,-0.218329378518026,8.02560238976962,"Jun","Colorado","CO",0.00415407500197142,0.00898189758000287,-0.000253970900572838
"1029",2,6,9,2016,455,470.166666666666,1830837,0.00025680421941804,"Cardiopulmonary","Female",-1.38684993840353,-1.44854768949311,-4.00485573308286,0.898845495588024,-2.76209394884467,-2.87507689738275,-7.94946128613116,1.8197482936719,"Jun","Connecticut","CT",-0.00318362129558925,0.00197548460568796,-0.00880188073205025
"1030",2,7,1,2016,830,830,2507714,0.000330978732024465,"Cardiopulmonary","Female",4.48866774106132,4.47544445304657,0.735426163482164,7.97447129012551,9.054216894499,9.04512960867791,1.52685965776195,16.1124214017706,"Jul","Alabama","AL",0.00539210175065852,0.00960779673509097,0.00088605561865321
"1031",2,7,10,2016,127,127,491395,0.00025844788815515,"Cardiopulmonary","Female",0.888782742892385,0.888522067488504,-0.0182176457868372,1.66507297955745,1.79303638822003,1.80183962862094,-0.0195668665486231,3.38712676313548,"Jul","Delaware","DE",0.00699623675187799,0.0131108108626571,-0.000143446029817615
"1032",2,7,11,2016,85,85,357940,0.000237469967033581,"Cardiopulmonary","Female",0.426209117034107,0.423464025477762,-0.185087114580512,1.03321190157892,0.864552136693247,0.860059672684811,-0.36001997804196,2.0886054588269,"Jul","District of Columbia","DC",0.00498192971150308,0.0121554341362225,-0.00217749546565308
"1033",2,7,12,2016,3109,3109,10542288,0.000294907519126778,"Cardiopulmonary","Female",7.7609275653152,7.74378913498631,-9.187546660321,22.3309791283284,15.6232885802829,15.6257747186565,-18.273633231459,44.8627687256318,"Jul","Florida","FL",0.00249076524123072,0.00718268868714326,-0.00295514527511129
"1034",2,7,13,2016,1267,1267,5289906,0.000239512762608636,"Cardiopulmonary","Female",7.02307106398,7.01702583636071,1.7378536256636,12.1234592248893,14.1254482577308,14.1249153878927,3.54106301643124,24.4232890961894,"Jul","Georgia","GA",0.00553829979191848,0.00956863395808155,0.00137162874953717
"1035",2,7,16,2016,211,211,839608,0.000251307753141942,"Cardiopulmonary","Female",1.96949584337799,1.9601833163599,0.762886489120647,3.21918064422191,3.96687175129966,3.95301565784486,1.53979784266433,6.49973232816256,"Jul","Idaho","ID",0.00928996832398056,0.0152567803043693,0.00361557577782297
"1036",2,7,17,2016,1762,1762,6509748,0.000270670999860517,"Cardiopulmonary","Female",12.6429248019897,12.6314172335999,6.18416090600447,19.0950662665226,25.4166679679818,25.3963665748754,12.4611251849008,38.4379591043973,"Jul","Illinois","IL",0.00716879525175933,0.0108371545212955,0.00350973944722161
"1037",2,7,18,2016,969,969,3363491,0.000288093531393424,"Cardiopulmonary","Female",4.51415232742536,4.5824169822903,0.931604815133922,8.2624454383931,9.09107520614345,9.22161344059075,1.89311087371838,16.6415197354221,"Jul","Indiana","IN",0.00472901649359165,0.00852677547821785,0.000961408477950383
"1038",2,7,19,2016,465,465,1575574,0.000295130536553662,"Cardiopulmonary","Female",1.75871941545047,1.73889807902965,-0.348373568254918,3.82338018723123,3.54510895194561,3.49729611424175,-0.678455691932804,7.68411074258367,"Jul","Iowa","IA",0.00373956576135408,0.00822232298329297,-0.000749190469365414
"1039",2,7,20,2016,456,456,1459530,0.000312429343692833,"Cardiopulmonary","Female",3.72222238559333,3.72014413261674,1.83642023648558,5.53818822577479,7.49004610732859,7.48813338231893,3.69604858927501,11.153029807774,"Jul","Kansas","KS",0.00815821081714196,0.0121451496179272,0.00402723736071399
"1040",2,7,21,2016,732,732,2250421,0.000325272471239826,"Cardiopulmonary","Female",3.74488620908161,3.75789078028797,0.807637159572104,6.69420316770049,7.52880329464579,7.56077576319782,1.6743176593754,13.5075631289125,"Jul","Kentucky","KY",0.00513373057416389,0.0091450862946728,0.00110332945296736
"1041",2,7,22,2016,673,673,2392296,0.000281319702913017,"Cardiopulmonary","Female",2.39380886861884,2.39540734923865,-0.912621870243182,5.69912640640348,4.84215200941424,4.84613760362051,-1.7999352853434,11.4747380731289,"Jul","Louisiana","LA",0.00355929769574837,0.00846824131709283,-0.00135605032725584
"1042",2,7,23,2016,197,197,678894,0.000290177848088214,"Cardiopulmonary","Female",1.10656116168469,1.10870009432523,-0.106914619399063,2.27352356138821,2.2282725033084,2.2346227492269,-0.207613350698539,4.57876929051852,"Jul","Maine","ME",0.00562791926053415,0.0115407287380112,-0.000542713804056157
"1043",2,7,24,2016,746,746,3101981,0.000240491479477147,"Cardiopulmonary","Female",5.85819301273418,5.79020830103406,2.16013181171323,9.18164303107425,11.7891183083894,11.6588457671319,4.35838316259534,18.5235364752113,"Jul","Maryland","MD",0.00776167332578292,0.0123078324813328,0.00289561905055393
"1044",2,7,25,2016,803,803,3506128,0.000229027576859715,"Cardiopulmonary","Female",4.75661272129544,4.814153320998,0.98156784705383,8.61412230880718,9.57505545646267,9.68197092840648,1.9879449652957,17.3402783116057,"Jul","Massachusetts","MA",0.00599520961519054,0.0107274250421011,0.0012223758991953
"1045",2,7,26,2016,1556,1556,5043554,0.000308512608371002,"Cardiopulmonary","Female",15.8858864255744,15.8503363082995,10.0853899260537,21.3127137855638,32.0064751316509,31.9305144128941,20.2831430745139,43.0132128364759,"Jul","Michigan","MI",0.010186591457776,0.0136971168287685,0.00648161306301653
"1046",2,7,27,2016,587,587,2772322,0.000211735866180047,"Cardiopulmonary","Female",3.29556224327356,3.2982910776574,0.68815238499784,5.85536388508948,6.62537952918991,6.6360931864321,1.39058227815338,11.8001290480832,"Jul","Minnesota","MN",0.00561889451048961,0.00997506624376403,0.00117232092844607
"1047",2,7,28,2016,532,532,1539934,0.000345469351283886,"Cardiopulmonary","Female",1.27145617924071,1.26275102882597,-1.188245260857,3.59872469698512,2.5962637157106,2.56758025566566,-2.35045066634486,7.2683383379664,"Jul","Mississippi","MS",0.00237359215944731,0.00676452010711489,-0.00223354372341542
"1048",2,7,29,2016,1030,1030,3100965,0.000332154667982386,"Cardiopulmonary","Female",6.08368712150274,6.07081312074266,2.1383666626285,10.1921475962238,12.2293851538967,12.2080672288888,4.29341376559712,20.503982992793,"Jul","Missouri","MO",0.00589399332110938,0.00989528892837265,0.00207608413847427
"1049",2,7,30,2016,140,140,517745,0.000270403383905204,"Cardiopulmonary","Female",1.38304252202242,1.39201340543218,0.638088143196805,2.17439430208479,2.78288564846455,2.80422367969601,1.28467161367118,4.3850676329204,"Jul","Montana","MT",0.00994295289594411,0.0155313878720342,0.00455777245140575
"1050",2,7,31,2016,238,238,956445,0.00024883814542394,"Cardiopulmonary","Female",1.04339910225901,1.02983990781677,-0.230280375808589,2.19055248936461,2.09941026238273,2.07455809890042,-0.450333845021437,4.40721379587949,"Jul","Nebraska","NE",0.00432705843620491,0.00920400205615382,-0.000967564604237767
"1051",2,7,32,2016,377,377,1466061,0.000257151646486742,"Cardiopulmonary","Female",3.05516388645357,3.05674567909041,0.992684989178498,5.12385088895818,6.15768892036308,6.16740415337462,2.00798911640356,10.3503699744554,"Jul","Nevada","NV",0.00810807872437774,0.0135911164163347,0.00263311668217108
"1052",2,7,33,2016,181,181,673935,0.000268571894915682,"Cardiopulmonary","Female",0.741687172419693,0.730406139911313,-0.402067904515218,1.8285254159055,1.49093545638453,1.47318405716131,-0.79385587685319,3.68588003684577,"Jul","New Hampshire","NH",0.00403539303818405,0.0101023503641188,-0.00222136963820562
"1053",2,7,34,2016,1199,1199,4576725,0.000261977724246049,"Cardiopulmonary","Female",4.06929454484528,4.02155539502608,-1.21629703366548,9.44087559182962,8.19768269807363,8.10228053184247,-2.40928160165035,18.9801390721655,"Jul","New Jersey","NJ",0.00335409123855386,0.00787395795815648,-0.00101442621656838
"1054",2,7,35,2016,233,233,1050352,0.000221830395905373,"Cardiopulmonary","Female",1.49545312266846,1.48916966679014,-0.0167457517522705,3.03897532236398,3.01290295131992,3.00424310395142,-0.0246949406272383,6.13235150757739,"Jul","New Mexico","NM",0.00639128612356283,0.0130428125423347,-7.1870179194294e-05
"1055",2,7,36,2016,2769,2769,10157924,0.000272595069622494,"Cardiopulmonary","Female",16.2954029515236,16.1583332571532,4.11964283002816,28.3378953072542,32.7181297797805,32.4700072543852,8.31446707273557,56.9898381082007,"Jul","New York","NY",0.00583543996285778,0.0102339816927606,0.00148777278079746
"1056",2,7,37,2016,1302,1302,5213836,0.00024972016764624,"Cardiopulmonary","Female",6.09208275350291,6.15785489116699,0.742880902985677,11.6873787714112,12.2522658550976,12.3949932232053,1.51149515575681,23.5213075743401,"Jul","North Carolina","NC",0.00472953524667204,0.00897648139125284,0.000570569049912194
"1057",2,7,38,2016,84,84,368978,0.000227655849400235,"Cardiopulmonary","Female",0.69881851594767,0.714724765331632,0.260354487471824,1.2159088520706,1.40777541052041,1.44036432477715,0.526235897278829,2.45420617066163,"Jul","North Dakota","ND",0.00850862815870991,0.0144751053817929,0.00309945818418838
"1058",2,7,39,2016,1836,1836,5922679,0.00030999485199181,"Cardiopulmonary","Female",16.3293011006651,16.3783227308007,9.41035838671728,23.676183618136,32.8507536581696,32.9423324896783,18.9257219970957,47.7191933095841,"Jul","Ohio","OH",0.00892065508213548,0.0128955248464793,0.00512546753089177
"1059",2,7,4,2016,722,722,3488176,0.000206984968648371,"Cardiopulmonary","Female",7.54128571789668,7.62597542404197,4.08310514845165,11.1307066905934,15.1977522030634,15.3668643524764,8.21814156922784,22.4477916704597,"Jul","Arizona","AZ",0.0105622928310831,0.0154164912612097,0.0056552702887142
"1060",2,7,40,2016,633,633,1979658,0.000319752199622359,"Cardiopulmonary","Female",4.32899722287912,4.32273103844544,1.8377859782235,6.77321634150821,8.71392985467999,8.70171992612475,3.71022529848529,13.6489310811343,"Jul","Oklahoma","OK",0.00682895898648569,0.0107001837938518,0.00290329538423933
"1061",2,7,41,2016,478,478,2066455,0.000231314013612685,"Cardiopulmonary","Female",2.72071384900372,2.76023444692507,0.335215036367747,5.32159426720687,5.51241379414221,5.59191270218235,0.714466915552742,10.7815725368823,"Jul","Oregon","OR",0.0057745490521445,0.0111330424000144,0.000701286686961814
"1062",2,7,42,2016,2115,2115,6523033,0.000324235673803888,"Cardiopulmonary","Female",8.59929939775954,8.64924752136016,-0.309765388515919,17.4516130289414,17.2813920976266,17.4030509286603,-0.513659605092572,35.094229814268,"Jul","Pennsylvania","PA",0.00408947873350362,0.00825135367798648,-0.000146461176603272
"1063",2,7,44,2016,143,143,543345,0.000263184532847454,"Cardiopulmonary","Female",0.551656261365016,0.558002813650506,-0.342318381852207,1.46477447841167,1.11688043135778,1.1269312709786,-0.660310034124563,2.95337508633596,"Jul","Rhode Island","RI",0.00390211757797557,0.010243178170711,-0.00239383483812732
"1064",2,7,45,2016,702,702,2553185,0.000274950698833026,"Cardiopulmonary","Female",0.719390132164687,0.715431470027181,-2.3090395719848,3.7662287935237,1.47904393247425,1.46852806534932,-4.58974732537289,7.58996659439155,"Jul","South Carolina","SC",0.00101913314818687,0.0053649982813728,-0.0032892301595225
"1065",2,7,46,2016,121,121,429182,0.000281931674674148,"Cardiopulmonary","Female",1.09225846928752,1.08236572393666,0.380860978951025,1.75031115545981,2.20177418198058,2.18203438577916,0.770805575336433,3.52768476617806,"Jul","South Dakota","SD",0.00894517127220383,0.014465381450081,0.00314761139628946
"1066",2,7,47,2016,1043,1043,3408679,0.000305983637649658,"Cardiopulmonary","Female",5.58279788507306,5.54433694618125,1.29756288292456,9.67058340811625,11.2171222895866,11.1601066377729,2.63562619073231,19.4702298853894,"Jul","Tennessee","TN",0.00531575929643457,0.00927189204996764,0.00124406796061799
"1067",2,7,48,2016,2869,2869,14031164,0.000204473413609876,"Cardiopulmonary","Female",13.4198002585061,13.3489049523864,2.5586598391004,23.9764394358996,26.9772458558296,26.8768149319242,5.25476806461509,48.3358469341379,"Jul","Texas","TX",0.00465280758187048,0.00835707195395593,0.000891829849808434
"1068",2,7,49,2016,251,251,1515323,0.000165641252723017,"Cardiopulmonary","Female",2.94523049250432,2.94526811219887,1.52188504453355,4.34961367510416,5.94698590244456,5.96585043457284,3.07624682021431,8.8001938750175,"Jul","Utah","UT",0.0117341359051748,0.0173291381478253,0.00606328703001416
"1069",2,7,5,2016,514,514,1520375,0.000338074488201924,"Cardiopulmonary","Female",2.84173631375602,2.81001096839493,0.354453739932798,5.03771492386728,5.71860639403193,5.65758894132519,0.717080681482887,10.1400899017139,"Jul","Arkansas","AR",0.00546694740932866,0.00980100179740716,0.000689598715822565
"1070",2,7,50,2016,89,89,316128,0.000281531531531532,"Cardiopulmonary","Female",0.502082318898014,0.51339803499486,-0.117336053594712,1.19874754541133,1.01336580442797,1.03757011807412,-0.229069914794151,2.41920662704789,"Jul","Vermont","VT",0.00576851724713326,0.0134690735439476,-0.00131838262465969
"1071",2,7,51,2016,949,949,4274994,0.000221988615656537,"Cardiopulmonary","Female",3.69226473340673,3.63362303556679,-0.668482959755425,7.77501073218957,7.42517407032135,7.31151950470769,-1.32059701397836,15.6719399576955,"Jul","Virginia","VA",0.00382889677088176,0.00819284587164338,-0.00070440775527442
"1072",2,7,53,2016,788,788,3646600,0.000216091701859266,"Cardiopulmonary","Female",3.30709963481242,3.38344320690023,0.16996252636217,7.09505845133193,6.66557071489127,6.82084362430213,0.353110932597314,14.3036397110734,"Jul","Washington","WA",0.00429370965342669,0.00900388128341615,0.00021568848523118
"1073",2,7,54,2016,396,396,925159,0.000428034532442532,"Cardiopulmonary","Female",3.22438472726003,3.23400412450974,1.28247642013553,5.19768315923396,6.4883241692304,6.51105728645219,2.57637598031457,10.4778319777318,"Jul","West Virginia","WV",0.0081666770820953,0.0131254625233181,0.00323857681852407
"1074",2,7,55,2016,731,731,2905282,0.000251610687017646,"Cardiopulmonary","Female",4.89919243299822,4.88960736524709,1.75866095571135,8.10245339920575,9.84538756577642,9.83187284859728,3.53516359938954,16.3122262034388,"Jul","Wisconsin","WI",0.00668892936422311,0.0110840675775728,0.00240582894078159
"1075",2,7,56,2016,75,75,286559,0.00026172620647057,"Cardiopulmonary","Female",0.735055318478882,0.739087106961068,0.200216180342316,1.2685381992528,1.48562884580629,1.49415375056939,0.412039611726548,2.57100858916624,"Jul","Wyoming","WY",0.00985449475948091,0.016913842656704,0.00266954907123088
"1076",2,7,6,2016,4048,4048,19756656,0.000204892973790706,"Cardiopulmonary","Female",21.8848654049335,21.8379037755873,6.77644132155218,37.5543279703821,43.9897556924427,43.8850184539482,13.631944946385,75.606915658798,"Jul","California","CA",0.00539473907499686,0.00927725493339479,0.00167402206560084
"1077",2,7,8,2016,505,505,2754727,0.00018332125107134,"Cardiopulmonary","Female",4.92341307844203,4.95180779381669,2.61412635209951,7.51562191222059,9.91267785304375,9.97137451904642,5.27392690337616,15.1474496164565,"Jul","Colorado","CO",0.00980555998775582,0.0148824196281596,0.00517648782593961
"1078",2,7,9,2016,440,440,1830837,0.000240327238306851,"Cardiopulmonary","Female",1.23816801852545,1.1634699229597,-1.4068705509731,3.35909666864386,2.48685381409468,2.3459736370743,-2.79976944301268,6.75454631473966,"Jul","Connecticut","CT",0.00264424982490842,0.00763431061055423,-0.00319743307039341
"1079",2,8,1,2016,877,877,2507714,0.000349720901187296,"Cardiopulmonary","Female",1.44442723546486,1.41459080165906,-2.35752582572334,5.11960895601513,2.95891108658958,2.88791007214002,-4.63484875632007,10.3592839684191,"Aug","Alabama","AL",0.00161298837133302,0.00583763849032512,-0.00268817083890917
"1080",2,8,10,2016,133,133,491395,0.000270658024603425,"Cardiopulmonary","Female",0.367442389278431,0.366985589010861,-0.550389385022493,1.24442016200734,0.746948473885494,0.749942121459325,-1.08108076639173,2.51181268278065,"Aug","Delaware","DE",0.00275929014293881,0.00935654257148375,-0.0041382660528007
"1081",2,8,11,2016,90,90,357940,0.000251438788623792,"Cardiopulmonary","Female",0.17703221691701,0.173357471311878,-0.456454982601009,0.825828279167466,0.357603083189488,0.354841813297323,-0.897159904632332,1.66552458488417,"Aug","District of Columbia","DC",0.00192619412568753,0.0091758697685274,-0.0050717220289001
"1082",2,8,12,2016,3118,3118,10542288,0.000295761223749531,"Cardiopulmonary","Female",-3.55739797605966,-3.85499480729425,-21.0820747209019,11.1507596301068,-7.0738320848277,-7.60346557249187,-41.9749209606855,22.4886974939592,"Aug","Florida","FL",-0.00123636780221111,0.00357625389034855,-0.00676140946789669
"1083",2,8,13,2016,1249,1249,5289906,0.00023611005564182,"Cardiopulmonary","Female",2.17599485771987,2.15298762795354,-2.98749471471547,7.31023158166036,4.38737009573368,4.34941476034002,-5.94999905152972,14.6771322289011,"Aug","Georgia","GA",0.00172376911765696,0.00585286755937579,-0.00239190929921175
"1084",2,8,16,2016,188,188,839608,0.000223914017017465,"Cardiopulmonary","Female",0.870064290353041,0.888610647845283,-0.233910587454358,2.0509138945924,1.75578002867259,1.79337216337009,-0.463590055902022,4.13906003771096,"Aug","Idaho","ID",0.00472665238215576,0.0109091164605979,-0.0012442052524168
"1085",2,8,17,2016,1651,1651,6509748,0.000253619648563969,"Cardiopulmonary","Female",5.92067928753352,6.00095698332605,-0.154427835831979,12.3686464010631,11.8893529983336,12.0567660797383,-0.277698799078935,24.8514291988693,"Aug","Illinois","IL",0.00363474075307453,0.007491608964908,-9.35359393288788e-05
"1086",2,8,18,2016,908,908,3363491,0.000269957612492497,"Cardiopulmonary","Female",0.75819118153195,0.781390683328704,-2.85756723395417,4.40726783526204,1.53365003423927,1.58664974016409,-5.69441931790755,8.85886574417013,"Aug","Indiana","IN",0.000860562426573462,0.00485381920183044,-0.00314710047792309
"1087",2,8,19,2016,458,458,1575574,0.000290687711272209,"Cardiopulmonary","Female",0.216701372144065,0.189079179621597,-1.80015386574522,2.24010963386467,0.43745326266496,0.39140983133952,-3.582543622457,4.50413104743952,"Aug","Iowa","IA",0.000412836636728377,0.00489106906957352,-0.00393046695577558
"1088",2,8,20,2016,394,394,1459530,0.000269949915383719,"Cardiopulmonary","Female",1.85195251950718,1.83188577621962,0.184686163987333,3.45831949428805,3.72403268187639,3.68561820757123,0.380425591467669,6.95390298528329,"Aug","Kansas","KS",0.00464945628482137,0.00877746064540114,0.000468746609104906
"1089",2,8,21,2016,725,725,2250421,0.00032216194214327,"Cardiopulmonary","Female",0.891719690747657,0.886530287349956,-1.76101348845303,3.80813919003845,1.81322779575258,1.79676475787478,-3.50033425344055,7.66324337096031,"Aug","Kentucky","KY",0.00122280039634477,0.00525260577936338,-0.00242898412200417
"1090",2,8,22,2016,715,715,2392296,0.000298876058815464,"Cardiopulmonary","Female",-0.420418016744645,-0.406960985563499,-3.79009924249306,2.94473053597893,-0.8140237840685,-0.778189836976255,-7.52806995501874,5.93035960675889,"Aug","Louisiana","LA",-0.000569176203585313,0.00411850424612438,-0.0053008381013889
"1091",2,8,23,2016,188,188,678894,0.000276920992084184,"Cardiopulmonary","Female",0.404191603333898,0.394458746811834,-0.725149786275219,1.45203086263787,0.819498629747079,0.801322655623577,-1.43577747999452,2.92568163801844,"Aug","Maine","ME",0.0020981848234672,0.00772356841828655,-0.00385717971422989
"1092",2,8,24,2016,728,728,3101981,0.000234688736004508,"Cardiopulmonary","Female",3.01861023823654,2.98962247064689,-0.386749280503476,6.51797958182558,6.07311309911272,6.02223681768212,-0.75028232002413,13.1267184840487,"Aug","Maryland","MD",0.0041066242728666,0.00895326865635382,-0.000531249011680599
"1093",2,8,25,2016,863,863,3506128,0.000246140471768287,"Cardiopulmonary","Female",1.99794271688424,1.94468097626347,-2.23354244172012,6.20701966588235,4.02819518334118,3.92408752896296,-4.45346949596488,12.4882302233138,"Aug","Massachusetts","MA",0.00225339626449996,0.00719237504737236,-0.0025881140692006
"1094",2,8,26,2016,1539,1539,5043554,0.000305141969333529,"Cardiopulmonary","Female",9.27254228810669,9.3260352107655,3.48653399093394,15.2270056241329,18.654582956073,18.7559998203506,7.02176033933646,30.6471065828914,"Aug","Michigan","MI",0.00605980195631287,0.009894090723933,0.00226545418514226
"1095",2,8,27,2016,545,545,2772322,0.000196586110848595,"Cardiopulmonary","Female",1.09178057999233,1.05027718568053,-1.45329073831206,3.61189953795473,2.19460049572219,2.1162210966406,-2.88401863799713,7.25883722467141,"Aug","Minnesota","MN",0.00192711410216611,0.00662733860175181,-0.00266658851066433
"1096",2,8,28,2016,544,544,1539934,0.000353261893042169,"Cardiopulmonary","Female",-0.635429401867129,-0.645929264681654,-3.168524733501,1.69634486199307,-1.25436278560977,-1.2659009321245,-6.3014644223295,3.44850746800486,"Aug","Mississippi","MS",-0.00118736997184128,0.00311828099631079,-0.00582449399540625
"1097",2,8,29,2016,993,993,3100965,0.000320222898355834,"Cardiopulmonary","Female",2.44139958840667,2.39246995846145,-1.45936435599164,6.04774077752484,4.91325350556437,4.81949966163749,-2.87032833802067,12.1852021964072,"Aug","Missouri","MO",0.00240933530560065,0.00609037339126368,-0.00146965191942763
"1098",2,8,30,2016,140,140,517745,0.000270403383905204,"Cardiopulmonary","Female",0.853713706448144,0.864120052795211,0.168099258621316,1.61374072975225,1.72032631840123,1.74126607619091,0.349240249760418,3.25117668665649,"Aug","Montana","MT",0.00617228609139437,0.0115267194982303,0.00120070899015226
